Exposure	Outcome	ivw_Estimate	ivw_Pvalue	ivw_CILower	Pearson_E	Pearson_P
SVILpS261	KLHL26	-4.63122621	2.73E-09	-6.15746358	-0.637248417	0.014236404
SVILpS261	UTP23	-1.907280765	4.41E-05	-2.822391991	-0.547809654	0.003097743
SVILpS1322	AMDHD2	0.789267416	6.40E-08	0.5031825	0.517902016	0.016179003
SVILpS1322	ARL6IP1	1.033653437	1.37E-05	0.567833757	0.649043117	0.002640896
SVILpS1322	CCDC92	-1.928156473	2.17E-05	-2.818063617	-0.752879135	0.007487483
SVILpS1322	COMMD4	0.513946307	3.15E-05	0.27193661	0.612705795	0.003148205
SVILpS1322	COPS8	0.352540528	4.80E-05	0.182566189	0.660186942	0.001126371
SVILpS1322	DGKE	-0.763570074	1.13E-05	-1.104485178	-0.326635552	0.429725319
SVILpS1322	FHIP1B	-1.453536319	5.28E-12	-1.866545794	-0.789479715	0.000464771
SVILpS1322	DENND10	0.515316294	2.25E-07	0.320230263	0.749550714	9.18E-05
SVILpS1322	CYRIA	0.787657698	4.28E-06	0.451864802	0.475273515	0.034190407
SVILpS1322	FNTA	0.531718024	3.77E-05	0.278838609	0.458703311	0.036483735
SVILpS1322	FTO	0.641679699	9.03E-07	0.385627051	0.687260029	0.000814094
SVILpS1322	ING5	-1.203374131	3.23E-06	-1.70994997	-0.448572298	0.225871374
SVILpS1322	KIAA0513	0.619194873	5.55E-06	0.35205403	0.699568653	0.001231427
SVILpS1322	LRSAM1	0.853009924	5.48E-10	0.583564167	0.547725223	0.010162131
SVILpS1322	MSMO1	0.586217288	6.73E-06	0.331001222	0.715203555	0.000577223
SVILpS1322	NAE1	0.59596983	4.89E-06	0.340351158	0.583464637	0.005494267
SVILpS1322	PGAM1	0.398126341	3.73E-05	0.208899756	0.380933221	0.088439098
SVILpS1322	PPP2R5A	0.696658466	1.32E-07	0.43785356	0.766347339	5.10E-05
SVILpS1322	RANBP3	0.49607947	1.46E-05	0.271779124	0.367284863	0.101446797
SVILpS1322	RGS3	-1.227982468	2.96E-08	-1.662122851	-0.777725287	0.002901709
SVILpS1322	TBCD	0.59619674	9.76E-09	0.392436783	0.660249808	0.001124709
SVILpS1322	TBL1XR1	0.467296286	2.32E-06	0.273391994	0.58537336	0.00530641
SVILpS1322	UBE2K	0.896702637	1.40E-07	0.562906363	0.470810141	0.031229521
SVILpS1322	UCHL1	1.02269827	2.78E-05	0.544374585	0.52759213	0.016814896
SVILpS1322	UTP23	-0.835478502	4.94E-06	-1.194012076	-0.700043983	0.002532826
SVILpS1322	VPS36	0.618928609	3.53E-05	0.325661109	0.597770574	0.004211322
SVILpS1322	WDR61	0.266043706	1.95E-05	0.143940683	0.641565718	0.001719792
NADKpS48	S100A12	2.01118541	3.86E-05	1.053491925	0.705483026	0.007059868
PTMApS2	CHST6	-4.649544931	9.49E-06	-6.707380523	-0.304690756	0.335571581
PTMApS2	TMEM184A	3.637367672	4.74E-06	2.079403484	0.592643442	0.121567804
SPP1pS254	SLC22A3	-3.169096858	1.86E-05	-4.620178898	-0.767313732	0.026255088
SPP1pS254	TONSL	-1.771114239	1.86E-05	-2.582000106	-0.337894225	0.258832158
EEF2KpS474	ARVCF	2.19605128	1.24E-05	1.21139448	0.123700324	0.770417073
SPNpS336	CCT4	-0.426026148	4.57E-05	-0.630841996	-0.643824586	0.032541947
SPNpS336	CCT5	-0.525281983	3.32E-06	-0.746700081	-0.49212651	0.124127627
SPNpS336	CCT6A	-0.419815393	3.44E-05	-0.618454206	-0.67168347	0.02360936
SPNpS336	CEBPB	-1.586885752	4.51E-05	-2.349292883	-0.621178814	0.055255678
SPNpS336	DDX3X	-0.595627756	1.98E-05	-0.869229282	-0.803082246	0.00291431
SPNpS336	DPYSL2	0.823548373	5.86E-08	0.525897625	0.830384032	0.001552631
SPNpS336	EIF2S1	-0.55352149	7.04E-07	-0.77224112	-0.764442846	0.006145695
SPNpS336	EMG1	-1.086379112	5.42E-05	-1.613839416	-0.755629374	0.007150638
SPNpS336	EPB41L1	1.278452299	3.39E-05	0.673974915	0.94251643	1.41E-05
SPNpS336	EXT2	-1.591858416	9.79E-07	-2.229140011	-0.580414731	0.078545798
SPNpS336	FLNB	-0.794068281	5.33E-06	-1.136031058	-0.433909728	0.182405244
SPNpS336	GALNT2	-1.060317247	2.23E-05	-1.550353628	-0.518922745	0.101915141
SPNpS336	GLB1	-0.904612442	2.50E-05	-1.325247084	-0.695118127	0.017573177
SPNpS336	HIP1	1.045768646	2.57E-05	0.558760534	0.693910143	0.017853857
SPNpS336	LIMS2	1.870056078	3.74E-05	0.981067977	0.699241104	0.024427245
SPNpS336	NDRG2	2.139419447	2.15E-07	1.330853043	0.318249196	0.340189656
SPNpS336	NOP2	-0.924536112	5.19E-05	-1.372319573	-0.669731915	0.024170528
SPNpS336	PDIA3	-0.606951245	3.80E-06	-0.864336661	-0.372355478	0.259438986
SPNpS336	PPP1R12B	1.457080522	2.31E-05	0.782397785	0.678116103	0.021825081
SPNpS336	PRPF4	-0.940051951	2.86E-05	-1.38036771	-0.388867039	0.237209699
SPNpS336	RANBP2	-0.641645007	8.73E-06	-0.924476495	-0.599596662	0.051200455
SPNpS336	RPL5	-0.640535505	4.65E-05	-0.948807212	-0.521772265	0.099718098
SPNpS336	S100A6	2.041456287	2.25E-05	1.097466157	0.462317748	0.152221112
SPNpS336	CAVIN2	2.007956388	1.11E-05	1.11235499	0.899595781	0.000162804
SPNpS336	SFTPA2	3.211081021	2.28E-06	1.879620599	0.65194377	0.029728655
SPNpS336	SLC4A2	-2.049585897	2.70E-06	-2.905643222	-0.664502288	0.036083372
BCL3pS374	IGSF10	3.071748455	2.03E-06	1.804366649	0.543297441	0.130598109
POLR2ApT1915	IGHV4-61	1.607048012	3.56E-08	1.035540325	0.828681498	0.000463917
POLR2ApT1915	NADSYN1	1.54677865	2.85E-08	1.00055971	0.771691064	0.003281301
POLR2ApT1915	PPP3CB	0.901354692	1.65E-05	0.491228982	0.748711497	0.003232417
RPL13pS140	ZADH2	1.555155385	1.35E-05	0.854861654	0.438678038	0.060262058
GPD2pS619	B4GALT7	-0.46019482	1.96E-05	-0.671432119	-0.14314244	0.735251582
GPD2pS619	CFHR1	0.300782261	5.31E-05	0.154911703	0.102243558	0.793517108
GPD2pS619	PLTP	0.336556622	1.95E-05	0.182087635	0.680621021	0.063181488
MCM2pS139	CDC45	-2.796340031	7.84E-07	-3.905947599	-0.683397812	0.02936054
MCM2pS139	DTX3L	0.918198453	4.69E-05	0.47609492	0.569981301	1.63E-06
MCM2pS139	FREM1	3.195788889	5.24E-05	1.647240184	0.346453097	0.159006451
MCM2pS139	KCTD15	-1.939734649	1.47E-05	-2.817021482	-0.559161843	0.046954669
MCM2pS139	LIN7A	-1.702668017	1.16E-05	-2.46385022	-0.460548174	0.131885049
MCM2pS139	MCM2	1.725813151	2.31E-05	0.926740484	0.703709571	2.52E-10
MCM2pS139	MCM3	1.340144255	4.13E-05	0.699520102	0.662232363	6.16E-09
MCM2pS139	MCM5	1.869213523	5.50E-06	1.06308394	0.658520662	1.92E-08
MCM2pS139	MCM6	1.783681989	3.87E-05	0.934113488	0.664884853	1.25E-08
MCM2pS139	MSL3	2.058325843	1.98E-06	1.209929251	0.528367182	0.09475267
MCM2pS139	PDCD7	-2.324779413	1.44E-06	-3.270228397	-0.663739483	0.025952677
MCM2pS139	PEX2	-0.761363025	2.19E-05	-1.112920736	-0.743809986	0.001477225
MCM2pS139	POLE3	1.629842843	2.83E-05	0.866805341	0.526113725	4.39E-05
MCM2pS139	SUPT5H	0.582627805	4.88E-06	0.332753583	0.533414687	9.59E-06
MCM2pS139	ZFYVE9	2.208185589	4.07E-07	1.353774156	0.459018231	0.252591904
RANBP2pS21	CEP97	-2.321053149	3.69E-06	-3.304003607	-0.739855702	0.022673686
RANBP2pS21	NEDD9	2.268759241	5.37E-07	1.381645693	0.862544942	0.005841718
RANBP2pS21	RPP25L	-1.450405844	7.68E-09	-1.942627805	-0.794825024	0.010471488
RANBP2pS21	SERF2	-3.013024336	3.86E-05	-4.447926968	-0.634459725	0.091079195
FXR2pS603	C1orf50	0.980238447	3.66E-05	0.514790813	0.323926463	0.092647043
FXR2pS603	COMMD4	0.948129234	5.10E-08	0.607025615	0.491577159	0.006764006
FXR2pS603	DCTPP1	1.49734505	1.48E-07	0.938819584	0.434855467	0.020747239
FXR2pS603	DPYSL3	0.824428282	2.09E-05	0.444721027	0.369776794	0.048344244
FXR2pS603	ENAH	0.945432774	1.59E-08	0.617550665	0.496557555	0.006144925
FXR2pS603	DENND10	0.904938192	3.21E-13	0.66148144	0.712321145	1.46E-05
FXR2pS603	FBLIM1	1.134666839	1.47E-06	0.672814473	0.415780798	0.024882626
FXR2pS603	GATAD2B	1.202855263	2.52E-06	0.701904454	0.326439872	0.083932173
FXR2pS603	HLA-F	-1.360049657	5.34E-06	-1.945803252	-0.323821369	0.092759069
FXR2pS603	HSPA1B	0.38932412	7.40E-06	0.219064731	0.657944422	0.000104872
FXR2pS603	IRF2BPL	1.084963974	2.67E-08	0.702619875	0.553409833	0.001845378
FXR2pS603	KBTBD4	1.393962035	4.71E-05	0.722572592	0.408689984	0.314758724
FXR2pS603	LIMS1	0.641382377	3.42E-05	0.338018616	0.474992079	0.009220084
FXR2pS603	LRRC40	0.864148069	7.63E-06	0.485697173	0.395628623	0.03364061
FXR2pS603	MSMO1	1.403793193	2.21E-10	0.970210829	0.690598694	4.75E-05
FXR2pS603	MUC1	1.063854326	3.87E-06	0.612368794	0.598044381	0.000611711
FXR2pS603	TENT2	-1.325448732	4.04E-05	-1.958291728	-0.760849197	0.002525485
FXR2pS603	PDLIM2	0.974336441	1.86E-05	0.52832438	0.36092076	0.05441411
FXR2pS603	PPP2R5A	1.123010222	2.01E-07	0.69960539	0.501576211	0.005570414
FXR2pS603	RAB13	0.748715198	6.16E-07	0.454409169	0.604873291	0.000509214
FXR2pS603	RERE	-0.847740942	5.41E-05	-1.259298124	-0.811279292	0.014514858
FXR2pS603	RGS3	-1.594592123	4.71E-08	-2.166812116	-0.732634882	0.000822949
FXR2pS603	ST3GAL4	-2.324513268	1.77E-08	-3.133231574	-0.175744242	0.605236707
FXR2pS603	TBL1XR1	0.727008918	4.10E-07	0.445653099	0.47754352	0.008799513
FXR2pS603	UGDH	1.27653481	4.66E-06	0.730210409	0.307456397	0.104707161
FXR2pS603	UTP23	-1.08490754	3.94E-05	-1.602180805	-0.539269195	0.017184288
SMARCA4pS1631	PGGHG	2.840026739	6.71E-33	2.374117522	0.97260831	5.03E-05
SMARCA4pS1631	FAM98B	-0.767097002	1.39E-05	-1.113128241	-0.384079891	0.094544629
SMARCA4pS1631	GCC2	-1.093968758	3.98E-05	-1.615836211	-0.394008211	0.085626352
SMARCA4pS1631	MEX3D	-5.005794992	4.69E-08	-6.801869758	-0.591813355	0.071491249
SMARCA4pS1631	SKP1	-0.871281817	1.76E-05	-1.269009831	-0.324004335	0.163430914
SRPK2pS494	CFAP57	0.141415757	4.98E-07	0.086280577	0.64530279	0.083988723
SRPK2pS494	CSGALNACT1	-2.868635555	1.06E-07	-3.926307682	-0.523752036	0.098210026
SRPK2pS494	DGKH	-2.388774368	3.15E-05	-3.513507976	-0.773115098	0.024455222
SRPK2pS494	FBXL4	-2.163469462	3.47E-06	-3.077184246	-0.659907721	0.007428113
SRPK2pS494	ZMYM1	-7.341543607	9.71E-08	-10.04019149	-0.499678124	0.082092614
SPTBN1pT2320	PCOLCE2	2.390056861	5.53E-14	1.767032431	0.827679542	0.011196046
SPTBN1pT2320	SAA1	-4.820876458	4.44E-06	-6.879682362	-0.667830706	0.049323607
PFKPpS386	PKIB	-1.646680855	8.98E-06	-2.373530128	-0.536599897	0.0720655
PFKPpS386	PPM1M	-2.715651406	8.29E-06	-3.909686277	-0.405367908	0.279078524
PFKPpS386	DYNC2I2	-1.797328249	1.31E-05	-2.605669948	-0.785616645	0.012093175
NUCB1pT148	MEMO1	-0.830687653	7.33E-06	-1.193795097	-0.613538374	0.033851883
NUCB1pT148	SFT2D3	1.352012796	4.71E-09	0.899579416	0.779123458	0.013332874
AKAP12pS627	BLNK	0.066729894	5.88E-06	0.037863404	0.498743531	0.098836252
AKAP12pS627	BRMS1	5.655197983	1.19E-07	3.56178253	0.434663089	0.062925051
AKAP12pS627	CCDC82	4.570930168	8.59E-17	3.494502931	0.78303339	0.002596308
AKAP12pS627	CHD6	3.580640045	3.41E-07	2.204319121	0.667403234	0.009112526
AKAP12pS627	DUS1L	2.82269213	1.94E-05	1.527451183	0.521072118	0.00375098
AKAP12pS627	FBXW5	2.217304176	4.53E-09	1.476134265	0.639170651	0.018674031
AKAP12pS627	INTS8	-2.628228404	3.04E-05	-3.863292122	-0.27560926	0.043677814
AKAP12pS627	MMP15	3.621604314	4.07E-05	1.891882607	0.497582574	0.015694636
AKAP12pS627	MYCT1	0.772630652	1.08E-06	0.462114716	0.571758077	0.138679894
AKAP12pS627	NBR1	4.838588721	6.86E-06	2.730197373	0.442053172	0.173408282
AKAP12pS627	PAPPA	5.455064281	5.91E-07	3.314231421	0.501287988	0.047911489
AKAP12pS627	PPP1R9A	5.291925036	4.83E-08	3.391405573	0.501887334	0.004715352
AKAP12pS627	RBM47	-1.725370868	4.10E-05	-2.549833536	-0.447999055	0.000373587
AKAP12pS627	RHBDD3	4.691136711	1.00E-06	2.811186886	0.406445961	0.075349478
AKAP12pS627	SIGLEC10	-0.065533575	5.00E-05	-0.097203449	-0.461316864	0.153227548
AKAP12pS627	TSPAN18	2.148120161	1.68E-06	1.268841536	0.57071423	0.108528138
AKAP12pS627	VAMP8	-2.218088525	2.42E-05	-3.247691652	-0.306741809	0.018128134
AKAP12pS627	ZBTB38	6.041813475	7.76E-12	4.311278612	0.653878255	0.004410975
AKAP12pS627	ZDHHC4	4.701505022	2.27E-07	2.921233919	0.39115614	0.024391104
AKAP12pS627	ZMYM4	-3.102540664	4.61E-05	-4.594875048	-0.443259986	0.001264727
AKAP12pS627	ZNF638	-2.891606444	4.08E-09	-3.855301211	-0.568298419	2.66E-06
MPHOSPH10pS171	RGL1	-5.001006889	3.82E-09	-6.664690592	-0.810610584	0.014661827
MPHOSPH10pS171	SHCBP1	2.951812993	1.51E-07	1.850208244	0.787498384	0.020328897
SRSF4pS456	CCDC97	1.14213433	3.71E-05	0.599448773	0.492147806	0.023434447
SRSF4pS456	CERS6	-1.818053508	4.10E-06	-2.591671156	-0.70553248	0.001071277
SRSF4pS456	COPS8	0.645037219	9.89E-06	0.358983516	0.62314645	0.00067254
SRSF4pS456	FHIP1B	-1.973761156	7.43E-07	-2.755320131	-0.5835612	0.013924516
SRSF4pS456	KLHL26	-2.691714908	3.21E-05	-3.960474362	-0.759646013	0.010796998
SRSF4pS456	MSMO1	1.053782468	1.26E-05	0.580892934	0.61872967	0.000976842
SRSF4pS456	PPP2R5E	1.273269982	4.89E-08	0.815819933	0.484399152	0.012151816
SRSF4pS456	SAP130	0.92959234	1.47E-05	0.509110055	0.629585427	0.00097901
SRSF4pS456	TOPBP1	-1.874530494	3.14E-06	-2.662703755	-0.913424914	0.001518743
SRSF4pS456	VPS13D	1.524403767	1.46E-07	0.95609285	0.616718451	0.001723008
AHNAKpS5125	VDAC3	0.574227134	2.61E-05	0.306591917	0.481344861	0.113111875
AHNAKpS4850	EIF1AD	-1.632699549	2.14E-05	-2.385671299	-0.400376461	0.175207552
AHNAKpS4850	HAUS7	-1.663797734	4.82E-05	-2.466129974	-0.595191334	0.041184295
AHNAKpS4850	CGAS	-1.660166206	1.32E-06	-2.332930259	-0.57584707	0.000869139
AHNAKpS4850	PLA2G12A	1.446681788	3.40E-05	0.762610874	0.558755933	0.037801187
AHNAKpS4850	SPAG5	-1.874534943	1.12E-05	-2.710798542	-0.606720239	0.06290684
AHNAKpS4486	DENND10	0.436673933	3.51E-06	0.25215584	0.706351774	8.98E-06
AHNAKpS4486	KLHL26	-2.375744348	4.40E-10	-3.122079802	-0.654032634	0.029033496
AHNAKpS4486	LTV1	-1.116965049	2.17E-08	-1.508038757	-0.70997812	0.002060805
AHNAKpS4486	RAB13	0.509963109	2.86E-06	0.296406325	0.570620146	0.000802455
AHNAKpS4486	TBCD	0.513342463	2.29E-05	0.275749491	0.464034887	0.008550083
AHNAKpS4486	TBL1XR1	0.45993273	4.98E-05	0.237713351	0.371450814	0.039644948
AHNAKpS4425	CD300LF	-3.11649837	4.50E-05	-4.613535768	-0.778451421	0.007988583
AHNAKpS4425	COQ9	1.693220578	7.17E-06	0.953847451	0.582407392	0.002825256
AHNAKpS4425	DYNLT3	1.637865873	1.26E-05	0.902906023	0.627549957	0.001348258
AHNAKpS4425	GRB10	-2.374765321	2.52E-05	-3.479528596	-0.506899225	0.163702651
AHNAKpS4425	XAGE1A	3.760669166	2.97E-15	2.826732379	0.703782569	0.051398161
AHNAKpS511	OCLN	1.907059856	3.11E-06	1.105574357	0.539332444	0.000274093
AHNAKpS511	RPP14	1.516268125	1.82E-06	0.893624879	0.570571143	0.00233671
AHNAKpS511	SELENOK	-2.145434963	2.19E-05	-3.136143673	-0.553175189	0.07753728
AP3D1pS829	KCTD14	1.835634554	3.72E-09	1.225469612	0.844366441	0.004190718
AKAP13pS1929	ESYT3	-4.697890426	8.53E-14	-5.931847254	-0.782022689	0.02184405
AKAP13pS1929	MBOAT1	-5.792477549	3.10E-07	-8.011165254	-0.598179941	0.018495454
AKAP13pS1929	PLAAT3	-12.05954223	4.69E-06	-17.22234358	-0.15427361	0.691883195
EPS8pS685	ANP32B	-1.492054065	9.00E-06	-2.15070689	-0.513080319	0.088021644
EPS8pS685	COA5	-2.867116794	1.22E-06	-4.025169336	-0.216381349	0.52278737
EPS8pS685	CTBS	-2.21397589	2.92E-05	-3.252146345	-0.488565602	0.107031588
EPS8pS685	LARP7	-1.854729121	1.50E-05	-2.694471877	-0.451107837	0.141036341
EPS8pS685	PFAS	-1.739205715	5.41E-05	-2.583509548	-0.342975326	0.275092861
EPS8pS685	PIN1	-1.839578457	1.09E-05	-2.659248011	-0.031291827	0.923093219
EPS8pS685	PPP2R2A	-1.456550417	3.37E-05	-2.145006413	-0.133447891	0.679266998
EPS8pS685	RPL26	-2.798195942	4.51E-06	-3.993945341	-0.26405623	0.406919947
EPS8pS685	RPL28	-2.706120503	2.15E-05	-3.954573338	-0.384756423	0.216837319
EPS8pS685	RPL35	-2.081276946	2.92E-05	-3.057317709	-0.572605385	0.051676856
EPS8pS685	RPL4	-1.489260206	3.81E-05	-2.197907445	-0.382834408	0.219337922
EPS8pS685	RPS16	-2.019950704	1.35E-08	-2.71700699	-0.411775209	0.183513054
EPS8pS685	RPS19	-1.554065202	3.26E-05	-2.287230133	-0.102447523	0.751378011
EPS8pS685	RPS25	-2.057024778	2.15E-05	-3.006023723	-0.333041808	0.290139693
EPS8pS685	SRP19	-2.960799037	2.46E-05	-4.336298778	-0.069880009	0.829144447
EPS8pS685	TTC9C	-2.513982011	4.96E-05	-3.728407444	-0.310830293	0.325423772
EPS8pS685	UFM1	-1.772483852	1.66E-05	-2.579323903	-0.272813613	0.390940815
EPS8pS685	USP10	-1.656552341	2.29E-05	-2.42333518	-0.290896081	0.358985888
ANK3pS847	KCNK1	-0.848160361	2.49E-07	-1.170427946	-0.489390003	0.151112974
TCOF1pS967	CCDC71L	4.062152561	3.68E-05	2.132745012	0.484522158	0.155840606
TCOF1pS967	GAB1	-1.943099117	3.70E-05	-2.866258937	-0.564255467	0.044561611
TCOF1pS967	MECOM	-4.584203658	2.23E-10	-6.000360919	-0.650259746	0.057939047
TCOF1pS967	MS4A1	2.800841037	4.77E-08	1.795396876	0.746143423	0.01319844
SNX1pS188	C1orf50	1.241841896	3.80E-05	0.650948699	0.428409738	0.010240627
SNX1pS188	COMMD4	0.995790849	2.01E-05	0.538000336	0.532667979	0.000689005
SNX1pS188	DMTN	-1.50098511	3.83E-05	-2.215444765	-0.608664088	0.002056068
SNX1pS188	DENND10	1.342635871	8.42E-12	0.957412121	0.622304217	3.92E-05
SNX1pS188	NCDN	1.44267551	5.92E-06	0.818355456	0.537844632	0.000861412
SNX1pS188	PAF1	1.043198772	2.09E-05	0.562699529	0.621570021	4.03E-05
SNX1pS188	TENT2	-1.912997731	1.69E-06	-2.696233377	-0.449728099	0.046644912
SNX1pS188	TBCD	0.95961352	3.21E-05	0.507283518	0.467265208	0.003547862
SNX1pS188	UTP23	-1.118202219	4.08E-05	-1.652387164	-0.604823304	0.002233195
SNX1pS188	WDR61	0.490022919	1.18E-05	0.270765996	0.623043738	3.81E-05
SCRIBpS1475	ATP7B	-4.997547819	9.41E-06	-7.208458766	-0.803538492	0.016273618
SCRIBpS1475	ATP8B4	-3.841543303	6.88E-09	-5.141095392	-0.760065224	0.010727778
SCRIBpS1475	CCT4	-0.826606627	1.89E-06	-1.166624573	-0.557469088	0.000412375
SCRIBpS1475	EIF2S3	-1.220773228	1.03E-06	-1.710548759	-0.524327839	0.001028892
SCRIBpS1475	EIF3E	-1.26660758	1.36E-05	-1.837346764	-0.42625696	0.009534584
SCRIBpS1475	ETV3	-3.506709384	1.91E-14	-4.404394959	-0.89689987	0.002532306
SCRIBpS1475	F3	-4.622470987	1.97E-05	-6.745362073	-0.702360252	0.005096825
SCRIBpS1475	FCF1	-2.363041708	1.37E-05	-3.427950203	-0.714207822	0.01354574
SCRIBpS1475	NAA15	-2.348096074	2.57E-05	-3.441523132	-0.341522747	0.041492869
SCRIBpS1475	PEAR1	5.023203582	2.35E-08	3.260059963	0.76442177	0.00056396
SCRIBpS1475	PRKCH	2.9689041	4.67E-05	1.539701541	0.494755041	0.010184234
SCRIBpS1475	PRMT1	-1.738291837	7.13E-06	-2.497141052	-0.345292727	0.039154509
SCRIBpS1475	PSMD6	-1.143280394	3.92E-05	-1.688179267	-0.42778366	0.009253161
SCRIBpS1475	SNX11	-4.203645416	3.61E-06	-5.982168704	-0.560590342	0.046274443
SCRIBpS1475	TRMT6	-2.986898007	2.60E-05	-4.378838957	-0.325950422	0.064145903
FKBP8pS296	GXYLT2	-1.931215764	2.81E-05	-2.834923344	-0.547217472	0.010246472
FKBP8pS296	HMCES	-1.728469452	5.07E-05	-2.56442134	-0.506186877	0.019213811
FKBP8pS296	KCTD3	-2.18771241	1.56E-05	-3.180096558	-0.580649642	0.047746595
FKBP8pS296	NEDD9	1.839386956	1.83E-05	0.997969371	0.590698815	0.02613195
FKBP8pS296	TENT2	-2.127332425	2.15E-05	-3.108657813	-0.685402172	0.004799064
FKBP8pS296	RIC1	-1.419974532	1.17E-05	-2.055060259	-0.895434927	0.000460216
FKBP8pS296	WDR17	-4.486694965	1.66E-06	-6.322026171	-0.670095738	0.069019552
PDIA6pS428	CBS	3.12904947	4.93E-05	1.618038881	0.279772621	0.465930905
PDIA6pS428	CHD7	-1.529773317	1.63E-05	-2.225303465	-0.435586504	0.080520215
PDIA6pS428	MPC1	-1.048777247	6.73E-08	-1.429555514	-0.656666356	0.020359155
PDIA6pS428	MTRR	0.95179387	2.10E-06	0.558522685	0.595484723	0.014940457
PDIA6pS428	PTP4A3	0.769090533	8.03E-07	0.463612161	0.789249443	0.001336804
PLECpT4030	C2orf69	0.800716533	4.17E-05	0.41772526	0.361209353	0.15430321
PLECpT4030	CBLL1	1.179420335	6.36E-06	0.667324785	0.653349147	0.011283466
PLECpT4030	KLHL26	-1.349397184	1.61E-05	-1.962631411	-0.568706396	0.053661145
PLECpT4030	MAP2K6	-1.476990603	2.51E-08	-1.996498046	-0.762369093	0.000234897
PLECpT4030	PPIP5K1	-1.265779694	5.52E-10	-1.665688095	-0.806997653	0.004774544
